id,url,title,subtitle,content,datetime,views,tags,topic
1903619655,https://ria.ru/20231018/spg-1903619655.html,"Госдума разрешила экспорт СПГ с арктических месторождений ""Роснефти""","Госдума приняла закон об экспорте СПГ с арктических месторождений ""Роснефти""","МОСКВА, 18 окт - РИА Новости. Госдума приняла закон, разрешающий экспорт сжиженного природного газа (СПГ) пользователям недр арктической части Красноярского края, Ненецкого и Ямало-Ненецкого автономных округов. По данным Минэнерго РФ, изменение затронет порядка 36 месторождений ""Роснефти"". Документ разработан правительством в целях стимулирования производства и экспорта сжиженного природного газа и увеличения доли России на мировом рынке СПГ. Он позволит нарастить годовые объемы производства СПГ до 100 миллионов тонн уже в ближайшие семь лет и более активно использовать мощности арктических маршрутов для перевозки СПГ в страны Азиатско-Тихоокеанского региона, пояснял ранее премьер-министр РФ Михаил Мишустин. А замглавы Минэнерго Анастасия Бондаренко обращала внимание, что существующие ограничения препятствуют монетизации крупных запасов газа на территориях, существенно отдаленных от Единой системы газоснабжения. В связи с этим новый закон предоставляет исключительное право на экспорт СПГ пользователям участков недр на суше, полностью или частично расположенных севернее 67-го градуса северной широты. Речь идет об арктических месторождениях газа в Красноярском крае, Ненецком и Ямало-Ненецком автономных округах. При этом доля государства в уставном капитале таких недропользователей должна быть более 50%. Это изменение касается порядка 36 месторождений, которые сейчас принадлежат ""Роснефти"", поясняла Бондаренко. Документ также выводит из-под действия закона ""Об экспорте газа"" операции по бункеровке водных судов природным газом в сжиженном состоянии. Согласно пояснительной записке, это позволит стимулировать использование СПГ в качестве бункерного топлива, которое является более экологичным альтернативным топливом для морских и речных судов. Закон должен вступить в силу через 10 дней после официального опубликования и способствовать реализации таких проектов ""Роснефти"", как ""Таймыр СПГ"" и ""Кара СПГ"". Сейчас правом на экспорт СПГ в России обладает ""Газпром"" (у которого монополия на экспорт трубопроводного газа), а также компании с госучастием более 50%, реализующие проекты по сжижению природного газа с морских месторождений или с месторождений в рамках СРП. Кроме того, ""Новатэк"" экспортирует СПГ на основе права пользователя участка недр, лицензия на который была выдана до 1 января 2013 года и предусматривала производство сжиженного природного газа. Всего, по распоряжению правительства от 2014 года, правом на экспорт СПГ обладают ""Газпром"", ""Газпром экспорт"", ""Газпром газонефтепродукт холдинг"", ""Роснефть"", а также ""дочки"" ""Новатэка"" - ""Ямал СПГ"", ""Арктик СПГ 1"", ""Арктик СПГ 2"" и ""Арктик СПГ 3"".",14:59 18.10.2023,825,"['Экономика', 'Госдума РФ', 'Роснефть', 'Цены на нефть', 'Россия']",economy
1903617874,https://ria.ru/20231018/kupyury-1903617874.html,Эксперт оценил возможные расходы на новый дизайн 1000 рублей,Эксперт: расходы на новый дизайн 1000 рублей составят несколько сот миллионов,"МОСКВА, 18 окт - РИА Новости. Расходы в связи с необходимостью изменить дизайн новых банкнот номиналом 1000 рублей не превысят нескольких сот миллионов рублей, сообщил РИА Новости начальник аналитического управления банка БКФ Максим Осадчий.  Банк России в понедельник представил новые банкноты: купюры в 1 тысячу и 5 тысяч рублей. Но ранее в среду он сообщил, что доработает дизайн обновленной банкноты в 1000 рублей, принято решение остановить ее выпуск, в широкое обращение она не поступила.  ""Можно оценить ущерб, связанный с изменением дизайна, в несколько сот миллионов рублей, вряд ли более миллиарда"", - полагает эксперт.  Тысячерублевая банкнота посвящена Нижнему Новгороду и Приволжскому федеральному округу. Основное изображение лицевой стороны - Никольская башня Нижегородского Кремля, на оборотной стороне отображены Музей археологии и этнографии в Уфе, башня Сююмбике на территории Казанского Кремля, а также Музей истории государственности татарского народа и Республики Татарстан в Казани, который расположен в здании бывшей дворцовой церкви.  На церкви, которая была разграблена в советское время и в постсоветское - отремонтирована, до сих пор не установлен православный крест. На купюре церковь изображена без креста рядом с башней Сююмбике, на которой установлен полумесяц (один из символов ислама).",14:48 18.10.2023,2151,"['Уфа', 'Республика Татарстан (Татарстан)', 'Казань', 'Максим Осадчий', 'Экономика']",economy
1903615021,https://ria.ru/20231018/eksport-1903615021.html,"Вопросы новых направлений экспорта РФ обсудят на форуме ""Сделано в России""",,"МОСКВА, 18 окт - РИА Новости. Изменения в мировой торговле и перестройка глобальных логистических цепочек подтолкнули российскую промышленность и агропромышленный комплекс к более активному освоению новых рынков сбыта и поиску дополнительных способов промышленной и экономической кооперации с дружественными странами, вопросы новых направлений экспорта РФ обсудят на сессии ""Новая география экспорта. Вызовы и возможности"" на международном форуме ""Сделано в России"", сообщает Российский экспортный центр (РЭЦ, Группа ВЭБ.РФ). ""Перспективные направления российского экспорта, особенности и риски ведении бизнеса на новых рынках, уже функционирующие и необходимые в будущем механизмы государственной поддержки экспортеров обсудят участники сессии ""Новая география экспорта. Вызовы и возможности"", которая состоится на главном экспортном форуме страны ""Сделано в России"" 19 октября в зале С в ""Манеже"" по адресу: Манежная площадь, д. 1"", - говорится в сообщении. ""Ограничения внешней торговли и различные барьеры на традиционных еще несколько лет назад рынках заставили экспортеров страны оперативно переориентироваться. Они столкнулись с необходимостью перестроения бизнес-стратегий, изменения логистических маршрутов, поиска новых партнеров. Помогали и активно содействовали успехам компаний ключевые программы стимулирования экспорта, которые реализовывали органы власти и институты развития страны и которые решением президента страны продлены. Эти антикризисные меры позволили не допустить падения несырьевого неэнергетического экспорта"", - уточнил первый замминистра промышленности и торговли РФ Василий Осьмаков. ""Российский экспорт - это мощный двигатель развития экономики. Основными факторами успеха ведения бизнеса на новых рынках являются проникновение в сферы высоких технологий, развитие инноваций и создание конкурентоспособных продуктов. Однако экспортерам необходимо учитывать особенности каждого рынка, стремиться к адаптации к местным потребностям и правилам, а также уметь оценивать и управлять рисками, связанными с политической и экономической нестабильностью, изменением законодательства и культурными различиями. Грамотное планирование, гибкость, постоянное стремление к развитию помогут предпринимателям успешно преодолеть эти вызовы и достичь высоких позиций на новых рынках мира"", - отметила генеральный директор РЭЦ Вероника Никишина. Модератором сессии станет директор департамента международной кооперации и лицензирования в сфере внешней торговли Минпромторга РФ Роман Чекушов. Спикерами на мероприятии выступят заместитель генерального директора ""Объединенной зерновой компании"" Ксения Боломатова, замгендиректора по взаимодействию со стратегическими партнерами и органами государственной власти Группы ""Синара"" Антон Зубихин, замминистра транспорта РФ Валентин Иванов, замминистра экономического развития РФ Владимир Ильичев, глава РЭЦ Вероника Никишина. Кроме того, на сессии выскажутся первый замминистра промышленности и торговли РФ Василий Осьмаков и исполнительный вице-президент по вопросам промышленного лизинга Dubai Industrial City - Tecom Group Сауд Осман Абу Аль-Шавареб. Даты и время всех мероприятий Международного форума ""Сделано в России"" можно уточнить на сайте в разделе ""Программа"".",14:41 18.10.2023,694,"['Экономика', 'Россия', 'Российский экспортный центр (РЭЦ)', 'Форум ""Сделано в России""', 'Вероника Никишина', 'Василий Осьмаков', 'Валентин Иванов']",economy
1903577075,https://ria.ru/20231018/tovarooborot-1903577075.html,Путин назвал объем товарооборота с Китаем впечатляющим,Путин: объем товарооборота России с Китаем впечатляет,"МОСКВА, 18 окт - РИА Новости. Объем товарооборота России и КНР реально впечатляет, Россия занимает высокое место среди торговых партнеров Китая, заявил президент РФ Владимир Путин. ""Тот объем товарооборота, о котором мы сегодня говорим, он реально впечатляет, ведь мы ставили перед собой задачу добиться 200 миллиардов долларов в 2024 году. И когда мы в 2019 году это сформулировали, я вам скажу откровенно, мало кто верил, что это вообще возможно, потому что на тот момент времени товарооборот у нас был 100 миллиардов. А сейчас с опережением графика уже 200"", - сказал Путин на пресс-конференции по итогам визита в Китай. Также президент отметил, что Россия занимает высокое место в числе торговых партнеров КНР. ""Я сказал, что Россия занимает шестое место в числе торговых партнёров Китая, на самом деле это, если чисто формально подходить, это не так, она занимает гораздо более высокое место"", - добавил Путин.",12:48 18.10.2023,641,"['Китай', 'Россия', 'Экономика', 'Владимир Путин']",economy
1903576435,https://ria.ru/20231018/kitay-1903576435.html,Мишустин и премьер Китая подпишут план взаимодействия до 2030 года,Путин: Мишустин и премьер Китая подпишут план взаимодействия до 2030 года,"МОСКВА, 18 окт - РИА Новости. Премьеры России и Китая подпишут в Бишкеке план взаимодействия до 2030 года, он будет конкретным и существенным, заявил президент РФ Владимир Путин. ""Вот сейчас в Бишкеке премьеры должны будут детализировать эти пункты и подписать план нашего взаимодействия до 2030 года. Это очень хороший план. Он такой конкретный, существенный. Я бы обратил внимание ещё на то, что делается это с обеих сторон без раскачки и без административных проволочек"", - сказал Путин на пресс-конференции по итогам визита в Китай.",12:47 18.10.2023,590,"['Китай', 'Россия', 'Владимир Путин', 'Экономика']",economy
1903560553,https://ria.ru/20231018/investitsii-1903560553.html,ВЭБ привлечет до 300 млрд юаней от китайских инвесторов на проекты в России,,"ПЕКИН, 18 окт - РИА Новости. ВЭБ намерен привлечь от китайских инвесторов порядка 300 миллиардов юаней инвестиций на проекты в России, в первую очередь в сфере нефтегазохимии, заявил журналистам глава госкорпорации Игорь Шувалов. ""Мы рассматриваем сразу несколько крупных проектов, которые сейчас готовы привлечь деньги китайских инвесторов на взаимовыгодных условиях. В первую очередь, это проекты в сфере нефтегазохимии. Общий объем таких проектов может составить порядка 300 миллиардов юаней"", - сказал Шувалов на полях форума ""Один пояс – один путь"". Среди перспективных направлений взаимодействия Шувалов также назвал повестку устойчивого развития и ""зеленое"" финансирование. ""ВЭБ является национальным методологическим центром в области ""зеленого"" финансирования. Мы готовы к налаживанию системы информационных обменов, к обмену лучшими практиками по организации такого финансирования и реализации проектов низкоуглеродного развития"", - отметил глава госкорпорации. Шувалов добавил, что ВЭБ сейчас совместно с китайскими инвесторами реализует проекты с общим объемом более 3 триллионов рублей, или 220 миллиардов юаней. Среди них проекты по строительству газохимических комплексов, производству нефтехимической продукции, строительству горно-обогатительных комбинатов, несколько проектов в области машиностроения.",12:15 18.10.2023,291,"['Экономика', 'Россия', 'Игорь Шувалов', 'ВЭБ.РФ (ВЭБ)']",economy
1903553913,https://ria.ru/20231018/yuan-1903553913.html,Юань впервые стал второй главной валютой в мировой торговле через SWIFT,"Юань стал второй главной валютой в мировой торговле через SWIFT, обогнав евро","МОСКВА, 18 окт - РИА Новости. Доля китайского юаня в торговых расчетах через международную платежную систему SWIFT в сентябре выросла до максимальных за всю историю 5,8%, что позволило ему обогнать евро и стать второй основной валютой в торговле, следует из анализа РИА Новости данных системы.  Главной торговой валютой в сентябре оставался доллар с долей в 84,15%. При этом ""американец"" с декабря прошлого года стабильно находится ниже 85%, чего не случалось с начала 2018 года.  На второе место впервые поднялся юань, доля которого за месяц подскочила сразу на 1 процентный пункт - до 5,8%, что стало абсолютным рекордом для этой валюты. Евро в этом рейтинге упал на одну позицию: его удельный вес в торговых расчетах сократился на 1 процентный пункт - до 5,43%. В топ-5 также входят японская иена (1,4%) и саудовский риал (0,56%).  Одновременно доля юаня в международных расчетах в сентябре достигла рекордных 3,71%, увеличившись по сравнению с августом на 0,24 процентного пункта.  Доля доллара за месяц снизилась на 1,45 процентного пункта, до 46,58%, а евро за месяц, напротив, укрепил позиции: его доля увеличилась на 0,38 процентного пункта, до 23,6%.  Несколько лет назад SWIFT была основной системой для обработки платежей - через нее проходили почти все банковские операции в мире. Однако в 2014 году, когда западные страны впервые пригрозили отключить Россию от системы, стали создаваться альтернативы. В России это Система передачи финансовых сообщений, в Китае - Система трансграничных межбанковских платежей. Есть собственная система для переводов и в Индии.",11:53 18.10.2023,3643,"['Экономика', 'Россия', 'Китай', 'Индия', 'SWIFT']",economy
1903544844,https://ria.ru/20231018/kuzbass-1903544844.html,В Кузбассе рассказали об отгрузке угля на Восток,Кузбасс за девять месяцев вывез на Восток почти все запланированные объемы угля,"КЕМЕРОВО, 18 окт - РИА Новости. В сентябре из Кузбасса на Восток отгружено 4,3 миллиона тонн угля, а всего за девять месяцев этого года - 38,3 миллиона тонн, что составляет почти 100% от запланированных объемов, сообщает пресс-служба правительства региона со ссылкой на губернатора Сергея Цивилева.  ""В сентябре из Кузбасса на Восток отгружено 4,3 миллиона тонн угля, а всего за девять месяцев этого года - 38,3 миллиона тонн. По данным министерства угольной промышленности региона, это почти 100% от запланированного и на 3,4 миллиона тонн больше, чем за аналогичный период 2022 года"", - говорится в сообщении.  Со ссылкой на губернатора Сергея Цивилева подчеркивается, что перевозчик (ОАО ""РЖД"") пока придерживается подписанного на этот год графика вывоза угля из Кузбасса. Заявленный план - 53,1 миллиона тонн.  ""Летом были некоторые опасения, что могут быть серьезные задержки из-за ЧП в Бурятии, где размыло железнодорожное полотно, но восстановительные работы там прошли достаточно оперативно. В целом по региону в сентябре у РЖД появилась возможность вывезти дополнительно миллион тонн, и, таким образом, мы выполнили план по среднесуточной отгрузке на 107 %. Но это не снимает с повестки вопрос дефицита провозной способности железных дорог, наши ожидания связаны во многом с выполнением поручения президента России о расширении Восточного полигона"", - приводятся в сообщении слова Цивилева.  Уточняется, что в первом квартале отставание от графика вывоза угля на экспорт в восточном направлении составляло 290 тысяч тонн, к июню оно сократилось до 130 тысяч. По итогам полугодия достигнуты плановые показатели в 26,8 миллиона тонн.  В 2024 году при поддержке правительства РФ планируется вывезти из Кузбасса 60 миллионов тонн угля.",11:24 18.10.2023,287,"['Экономика', 'Россия', 'Сергей Цивилев', 'РЖД', 'Кемеровская область']",economy
1903541433,https://ria.ru/20231018/moy_eksport-1903541433.html,"Более 22 тысяч компаний зарегистрировались на платформе ""Мой экспорт""",,"МОСКВА, 18 окт - РИА Новости. Более 8,6 тысячи компаний зарегистрировались за первые 9 месяцев 2023 года на цифровой платформе ""Мой экспорт"" - рост более 135% относительно аналогичного периода прошлого года, сейчас количество компаний в экосистеме для экспортеров превышает 22 тысячи юридических лиц и индивидуальных предпринимателей, сообщает Российский экспортный центр (РЭЦ, Группа ВЭБ.РФ). Платформа ""Мой экспорт"" начала свою работу в ноябре 2020 года и стала единой точкой входа для работы со всеми сервисами, услугами и средой хранения данных, где экспортер может найти все что ему нужно для поставки товара за границы России. Экспортеры здесь получают доступ к государственным и бизнес-услугам по принципу ""одного окна"", что экономит время и удобно для пользователя. Сейчас на платформе доступно свыше 100 электронных продуктов, охватывающих все этапы экспортной деятельности. ""Наибольшее количество новых пользователей платформы среди предприятий, занимающихся лесной промышленностью и машиностроением. В числе зарегистрировавшихся компаний - экспортеры из различных секторов экономики, включая производство, сельское хозяйство, IТ и услуги. Доля крупных компаний из них составляет 15,5%, представителей малого и среднего бизнеса - 84,5%"", - говорится в сообщении. Для поддержки экспортеров на платформе ""Мой экспорт"" доступны различные инструменты - как финансовые, так и нефинансовые. Финансовые инструменты включают кредиты, гарантии, страхование и другие. Нефинансовые - анализ мировой конъюнктуры, логистическое или юридическое сопровождение, оформление разрешительных документов. Среди пользователей платформы наиболее популярной в этом году остается услуга ""Господдержка. Выставки и бизнес-миссии РЭЦ"". Кроме того, востребованы сервисы: ""Аналитика. Товарно-страновой профиль со списком потенциальных покупателей"", ""Господдержка. Транспортировка промышленных товаров и товаров АПК"" и ""Маркетплейсы. Подбор маркетплейсов"". Через платформу ""Мой экспорт"" в этом году было оказано уже более 64 тысяч услуг. Всего же в 2023 году поддержку получили 4,941 тысячи компаний. Каждый месяц в среднем 354 компании оформляют более двух заявок на услуги, доступные на экосистеме (это на 153% больше, чем за первые 9 месяцев прошлого года). Чтобы получить доступ к услугам цифровой платформы ""Мой экспорт"", необходимо зарегистрироваться с помощью учетной записи ЕСИА (Единая система идентификации и аутентификации) или УКЭП (усиленная квалифицированная электронная подпись). Стать пользователем экосистемы возможно и через портал государственных и муниципальных услуг ""Госуслуги"".",11:10 18.10.2023,839,"['Экономика', 'Россия', 'Российский экспортный центр (РЭЦ)']",economy
1903536035,https://ria.ru/20231018/banknota-1903536035.html,В Совфеде оценили решение приостановить выпуск банкноты в 1000 рублей,В Совфеде назвали решение приостановить выпуск банкноты в 1000 рублей верным,"МОСКВА, 18 окт – РИА Новости. В текущей ситуации приостановить выпуск банкноты в 1000 рублей - это единственно верное решение, сказал РИА Новости сенатор Александр Шендерюк-Жидков.  Банк России доработает дизайн обновленной банкноты в 1000 рублей, принято решение остановить ее выпуск, в широкое обращение она не поступила, сообщила пресс-служба регулятора.  «""В текущей ситуации это единственно верное решение. Новая купюра вызвала широкое недовольство общественности прежде всего отсутствием на ней (на храме) крестов, что недопустимо в нашей стране. Хорошо, что руководство ЦБ быстро отреагировало на эту ситуацию"", - сказал политик.  Банк России в понедельник представил новые банкноты: купюры в 1 тысячу и 5 тысяч рублей. Тысячерублевая банкнота посвящена Нижнему Новгороду и Приволжскому федеральному округу. Основное изображение лицевой стороны - Никольская башня Нижегородского Кремля, на оборотной стороне отображены Музей археологии и этнографии в Уфе, башня Сююмбике на территории Казанского Кремля, а также Музей истории государственности татарского народа и Республики Татарстан в Казани, который расположен в здании бывшей дворцовой церкви.  На храме, который был разграблен в советское время и отремонтирован в начале нулевых, до сих пор не установлен крест. Изображение на купюре храма без креста рядом с башней Сююмбике, на которой установлен полумесяц (один из символов ислама), вызвало резонанс.  Источник в Московской патриархии, комментируя выпуск банкноты в 1000 рублей, где изображено храмовое здание Казанского кремля без креста, в котором сейчас расположен музей, рассказал РИА Новости, что в РПЦ ""вызывает неприятие"" изображения православных храмов без крестов.",10:47 18.10.2023,4226,"['Русская православная церковь', 'Экономика', 'Россия']",economy
1903532156,https://ria.ru/20231018/vuchich-1903532156.html,Вучич назвал странным введение Болгарией акциза на транзит российского газа,Вучич назвал странным введение Болгарией акциза на транзит российского газа,"БЕЛГРАД, 18 окт — РИА Новости. На европейском рынке энергоносителей ""происходят странные вещи"", заявил президент Сербии Александр Вучич, комментируя введение Болгарией акциза на транзит российского газа, его цитирует агентство Танюг. ""Мы и венгры вчера отреагировали совместным сообщением, Синиша Мали подписал решение с Сийярто, Орбан и я одобрили. Странные вещи происходят — газ опять подскочил, нефть подскочила. За день после начала конфликта Израиля и Палестины мы договорились, что не дадим дизелю расти дальше, вне зависимости от того, сколько за это должны будем платить"", — сказал глава сербского государства на саммите ""Один пояс, один путь"" в КНР. София 13 октября установила акциз в размере 20 левов (десять евро) на каждый мегаватт-час транзита российского газа. Новая плата составляет примерно пятую часть текущей базовой цены газа TTF (50 евро за мегаватт-час). Обычно плата за транзит не превышает десяти процентов от фактической стоимости энергоносителя. Болгарский премьер Николай Денков заявил, что Венгрия и Сербия получили исключение из санкций на импорт газа из России, а введенная мера усилит конкуренцию на газовом рынке.  Как уточнил Вучич, запасов дизеля в Сербии хватит на 65 дней снабжения, нефти — на 73 дня. Газа же в хранилищах Сербии и Венгрии находится около 700 миллионов кубометров.  ""Если нам кто-то перекроет поставки газа, у нас будут проблемы. Но мы подготовлены лучше других"", — отметил сербский президент. Министр иностранных дел и внешнеэкономических связей Венгрии Петер Сийярто и вице-премьер и министр финансов Сербии Синиша Мали накануне в совместной декларации заявили, что решение властей Болгарии поднять плату за транзит российского газа угрожает энергоснабжению двух стран, а также ""противоречит европейской солидарности"".",10:22 18.10.2023,62393,"['Экономика', 'Сербия', 'Венгрия', 'Болгария', 'Петер Сийярто', 'Александр Вучич']",economy
1903531503,https://ria.ru/20231018/stavka-1903531503.html,СМИ: банки в России подготовились к повышению ключевой ставки в октябре,РБК: российские банки готовятся к повышению ключевой ставки в октябре,"МОСКВА, 18 окт — РИА Новости. Российские банки ожидают повышения ключевой ставки в октябре, сообщает РБК со ссылкой на экспертов и статистику Центрального банка. ""В середине октября российские банки резко нарастили заимствования у ЦБ. <…> Рост долга сектора перед регулятором — признак того, что банки ожидают серьезного повышения ключевой ставки на ближайшем заседании 27 октября"", — рассказал изданию управляющий директор ""Газпромбанк Private Banking"" Егор Сусин. Согласно данным Центробанка, в октябре банки заняли у ЦБ чуть более семи триллионов рублей. Это, в свою очередь, создало структурный дефицит ликвидности, в котором эксперты видят стратегию игроков по созданию резервов перед ростом ключевой ставки, говорится в материале. В сентябре ЦБ уже повышал ключевую ставку до 13 процентов годовых. Это новый максимальный показатель с весны 2022 года. Объясняя принятое решение, в ЦБ отметили, что в экономике сохраняется высокое инфляционное давление. К этому привело летнее ослабление рубля и превышение внутреннего спроса над возможностями расширения производства. Ключевая ставка — минимальный процент, под который ЦБ выдает кредиты коммерческим банкам на неделю и под который готов принимать средства на депозиты. Ее размер влияет на уровень инфляции.",10:21 18.10.2023,19187,"['Экономика', 'Центральный Банк РФ (ЦБ РФ)', 'РБК (медиагруппа)']",economy
1903529112,https://ria.ru/20231018/tekhnologii-1903529112.html,Московский производитель поставил 3D-принтер Центру аддитивных технологий,Пользователи услуг первого ЦАТОД смогут применять промышленный 3D-принтер,"МОСКВА, 18 окт - РИА Новости. Пользователи услуг первого в России Центра аддитивных технологий общего доступа (ЦАТОД), который открылся в Ижевске, смогут применять в работе промышленный 3D-принтер для печати изделий металлическими порошками, который поставил Центру один из столичных производителей, сообщил министр правительства Москвы, глава департамента инвестиционной и промышленной политики Владислав Овчинский. Такие центры, оснащенные российским оборудованием, позволят в более короткие сроки внедрять в производство современные технологии. Помимо производственных задач, ЦАТОД, который создан на базе Удмуртского госуниверситета, будет заниматься и образованием в сфере аддитивных технологий в регионе. Овчинский отметил большую востребованность оборудования и передовых технологий московских промышленников как в стране, так и на зарубежных дружественных рынках. ""Группа компаний ""Лазеры и аппаратура"" оснастила ижевский Центр аддитивных технологий общего доступа промышленным 3D-принтером для печати металлическими порошками. На лазерной установке будут отрабатывать аддитивные технологии, а также проводить подготовку студентов и технических специалистов промпредприятий региона"", – уточнил он. Такие принтеры работают с открытым ПО, что дает возможность индивидуально настраивать режимы сплавления, применять различные типы металлических порошков. Москва – город с развитым производством. Условия, созданные в Москве для бизнеса, позволяют развиваться крупным, малым и средним предприятиям.В столице работает свыше четырех тысяч промышленных площадок, на которых трудятся более 720 тысяч человек. Ежегодно открывается 40–50 средних и крупных предприятий, а также около 100 малых. На них производят разные товары, включая одежду, обувь, косметику, мебель, лекарства, медоборудование, сложную технику и многое другое. Размещение промплощадок в столице открывает инвесторам доступ к крупным рынкам сбыта, развитой инфраструктуре, а также большому пулу системной поддержки города. Сегодня предприятия могут воспользоваться более, чем 20 мерами поддержки, в том числе субсидиями и целевыми займами. Кроме того, разработан ряд антикризисных инструментов.",10:20 18.10.2023,212,"['Департамент инвестиционной и промышленной политики города Москвы', 'Экономика', 'Москва', 'Россия', 'Ижевск', 'Владислав Овчинский', 'Технологии']",economy
