id,url,title,subtitle,content,datetime,views,tags,topic
1905676498,https://ria.ru/20231027/kinoteatry-1905676498.html,Кинотеатры могут закрыть год с общими сборами в 35 миллиардов рублей,Кинотеатры России могут закрыть год с общими сборами в объеме 35 млрд рублей,"МОСКВА, 27 окт - РИА Новости. Кинотеатры России могут закрыть год с общими сборами в объеме 35 миллиардов рублей, по сравнению с прошлым годом рост российского кино увеличился на 53 процента, сообщил глава Ассоциации владельцев кинотеатров Алексей Воронков.  ""В этом году, я думаю, год закроется на уровне 35 миллиардов общих сборов, из которых до 75 процентов будет российское кино. То есть, рост российского кино в 2,5 раза, это победа российского кино, это очень хороший показатель"", - сказал Воронков на конференции ""Медиабизнес"".  По его словам, по сравнению с прошлым годом, когда РФ покинули крупные западные киностудии и дистрибьюторы, доля российского кино увеличилась на 53 процента.  ""Это колоссальный рост, которого никогда не было. Но если мы попробуем сравнить сборы этого года с 2019-м, который считался хорошим, мы пока проседаем на 36 процентов. Все уже не так плохо, как в том году"", - пояснил Воронков.  Также он рассказал, что к Новому году вырастут цены на кино на 20-25 процентов.",16:22 27.10.2023,1363,"['Культура', 'Россия', 'Кино', 'Кинотеатры', 'Новости культуры']",culture
1905668111,https://ria.ru/20231027/festival-1905668111.html,"Фестиваль ""Чудо света"" приурочат к открытию выставки-форума ""Россия""","В Петербурге фестиваль ""Чудо света"" приурочат к выставке-форуму ""Россия""","С.-ПЕТЕРБУРГ, 27 окт - РИА Новости. Фестиваль ""Чудо света"" в Санкт-Петербурге приурочат к открытию выставки-форума ""Россия"" в Москве, сообщает пресс-служба администрации губернатора Северной столицы.  Международная выставка-форум ""Россия"" открывается 4 ноября 2023 года на ВДНХ в Москве. Посетители смогут увидеть экспозиции 89 регионов России, ведущих федеральных ведомств, корпораций и общественных организаций. Петербург представит там свои самые знаковые проекты.  «""В День народного единства и первый день работы московской выставки в Петербурге стартует фестиваль ""Чудо света"". Он станет логичным продолжением выставочной экспозиции Петербурга и превратит Петропавловскую крепость в современное мультимедиа-пространство под открытым небом"", - говорится в сообщении.  Там впервые пройдет выставка работ художников, которые создают свои творения с помощью нейросетей, в Нарышкином бастионе будет развернут научно-популярный лекторий.  «""Наша задача - представить на выставке ""Россия"" самые важные проекты Петербурга за последние годы. В их числе - кластер ""Остров Фортов"", преобразование стадионов ""Газпром Арена"" и ""СКА Арена"", Западный скоростной диаметр. Также планируем показать наши достижения в промышленности, здравоохранении, науке и других отраслях через призму реализации национальных проектов. Открывающийся одновременно с московской выставкой петербургский фестиваль света позволит посетителям почувствовать свою сопричастность к истории, культуре и будущему России"", - отметил губернатор Петербурга Александр Беглов, слова которого приводятся в сообщении.  Фестиваль ""Чудо света"" будет проходить в течение трех дней с 19.00 до 22.00.  Фестиваль проводится в Петербурге ежегодно с 2016 года. Цифровые художники, используя световые и лазерные технологии, создают картины на фасадах зданий исторического центра города. В 2021 году Книгой рекордов России на фестивале была зафиксирована самая большая общая протяженность световой проекции на стену крепости – 1244 метра. В 2022 году световую программу наблюдали более 900 тысяч человек.",15:49 27.10.2023,588,"['Культура', 'Санкт-Петербург', 'Москва', 'Россия', 'Александр Беглов', 'Выставка-форум ""Россия""']",culture
1905662199,https://ria.ru/20231027/kinokontsert-1905662199.html,В Кремлевском дворце 14 декабря состоится киноконцерт к столетию Гайдая,"В Кремле 14 декабря состоится киноконцерт ""Гайдай-100"" к юбилею режиссера","МОСКВА, 27 окт – РИА Новости. Масштабный киноконцерт ""Гайдай-100"", посвященный известному советскому кинорежиссеру, состоится 14 декабря в Кремлевском дворце, сообщили РИА Новости в пресс-службе проекта.  «""В этот вечер звезды эстрады и кино, известные артисты и музыканты исполнят народные шлягеры из таких культовых фильмов, как ""Операция ""Ы и другие приключения Шурика"", ""Бриллиантовая рука"", ""12 стульев"", ""Иван Васильевич меняет профессию"", ""Кавказская пленница"" и многих других. В концерте примет участите близкий друг и любимый композитор режиссера Александр Зацепин, создавший музыку ко многим кинолентам Гайдая"", - говорится в сообщении.  На концерте выступят Дмитрий Харатьян, Ефим Шифрин, Александр Олешко, Эльчин Азизов, Сосо Павлиашвили, Стас Пьеха, группа ""Дюна"", фортепианное трио Bel Suono, Российский симфонический оркестр кинематографии под управлением народного артиста России Сергея Скрипки и другие. Узнаваемую с первых нот музыку из фильмов Гайдая будет дополнять видеоряд с участием знаменитых советских актеров.",15:29 27.10.2023,1078,"['Культура', 'Россия', 'Александр Зацепин', 'Дмитрий Харатьян', 'Ефим Шифрин']",culture
1905658036,https://ria.ru/20231027/tretyakovka-1905658036.html,"Международный фестиваль дикой природы ""Золотая черепаха"" открылся в Москве","Фестиваль дикой природы ""Золотая черепаха"" открылся в Новой Третьяковке","МОСКВА, 27 окт - РИА Новости. Торжественное открытие международного фестиваля дикой природы ""Золотая черепаха"" прошло в Москве в Новой Третьяковке в пятницу, в рамках церемонии состоялось награждение победителей и финалистов конкурса, передает корреспондент РИА Новости.  ""Сегодня мы открываем 17-й сезон международного фотоконкурса, международного эколого-просветительского конкурса ""Золотая черепаха"", проект, миссия и задача которого направлены на изменение экологического сознания людей через искусство"", - сказал президент платформы ""Золотая Черепаха"" Андрей Сухинин.  Он отметил, что в этом году ожидается присутствие на площадке свыше 45 тысяч человек, а образовательными программами будет охвачено свыше шести тысяч школьников Москвы и Московской области.  В рамках церемонии состоялось награждение победителей и финалистов международного конкурса ""Золотая черепаха"". Победителями и лауреатами в трех категориях ""Фотография"", ""Живопись"", ""Эко-плакаты"" и в 20 номинациях стало более 70 фотографов из 16 стран, а в специальной номинации ""Дикая природа Москвы"" объявили десять победителей.",15:16 27.10.2023,466,"['Культура', 'Москва', 'Третьяковская галерея', 'Новости культуры', 'Новости - Туризм']",culture
1905641486,https://ria.ru/20231027/zhena-1905641486.html,Актер Александр Петров выложил романтическое видео с молодой женой ,Петров показал поклонникам романтическое видео жены в купальнике на фоне заката,"МОСКВА, 27 сен — РИА Новости. Актер Александр Петров выложил на своей странице в Instagram* романтическое видео с молодой женой Викторией, с которой отдыхает на курорте. В ролике Виктория в купальнике медленно выныривает из бассейна на фоне моря и заката. Ее лица не видно, но заметны грация и безупречные пропорции фигуры. Артист сопроводил видео небольшим стихотворением: ""Я залезу к себе на плечи,Чтобы снять с себя все барахло,И навечно стану беспечным,Чтоб запретить себе вранье.Ну, а ты, перестань быть несчастным,Просто будь,На пути к себе.И когда-нибудь станешь прекрасным.Вопреки своей судьбе…""  Александр Петров, которому 34 года, женился на 22-летней Виктории в сентябре. Его избранница не принадлежит к актерской тусовке.  Ране стало известно, что Петров вошел в пятерку лучших российских актеров по данным ВЦИОМ. Он разделил лидерство с Константином Хабенским, Сергеем Безруковым,  Владимиром Машковым и Сергеем Буруновым. * Деятельность Meta (соцсети Facebook и Instagram) запрещена в России как экстремистская.",14:25 27.10.2023,5825,"['Культура', 'Александр Петров (актер)', 'Новости культуры', 'Знаменитости']",culture
1905597504,https://ria.ru/20231027/mkhat-1905597504.html,Путин поздравил коллектив Музея МХАТ с юбилеем,Путин: в стенах Музея МХАТ бережно хранятся свидетельства богатой истории театра,"МОСКВА, 27 окт - РИА Новости. Президент России Владимир Путин поздравил коллектив Музея Московского художественного академического театра со 100-летним юбилеем, отметив, что благодаря профессионализму работников музея в его стенах бережно хранятся свидетельства богатой истории театра, соответствующая телеграмма опубликована на сайте Кремля.  ""Поздравляю вас со 100-летием Музея МХАТ. Глубоко символично, что вы отмечаете свой юбилей в год 125-летия Московского Художественного театра. Благодаря профессионализму и истинному подвижничеству многих поколений работников музея в его стенах бережно хранятся бесценные свидетельства богатой истории театра: уникальные документы, рассказывающие о жизни и творчестве основателей МХТ – В.И. Немировича-Данченко и К.С. Станиславского, книги, фотографии, письма, личные вещи других выдающихся мхатовцев – режиссеров, актеров, художников, драматургов"", - говорится в поздравлении.  Путин добавил, что сегодня коллектив музея продолжает дело своих предшественников. Благодаря исследовательской, просветительской деятельности, организации экскурсий, лекций и выставок развивается отечественная культура.  Также российский лидер пожелал коллективу музея успехов и всего наилучшего.",12:17 27.10.2023,689,"['Культура', 'Россия', 'Владимир Путин']",culture
1905342090,https://ria.ru/20231027/teatr-1905342090.html,"Спектакль по ""Человеку-амфибии"" представят в Театре на Малой Ордынке ","Музыкальный спектакль ""Человек-амфибия"" представят в Театре на Малой Ордынке ","МОСКВА, 27 окт — РИА Новости. Московский Театр на Малой Ордынке под руководством Евгения Герасимова представит в пятницу музыкальный спектакль по роману Александра Беляева ""Человек-амфибия"". Главную роль в нем сыграет внук Андрея Миронова — Андрей Миронов-Удалов, сообщили в театре. «""Прекрасная музыка композитора Андрея Семенова, записанная оркестром. Зажигательные и одновременно романтичные танцы в постановке Сергея Грицая. Все это — премьера этого театрального сезона в постановке Глеба Черепанова"", — рассказали в театре. В роли ученого Сальватора, подарившего необычные свойства Человеку-амфибии, выступит художественный руководитель театра Евгений Герасимов. Красавицу Гуттиэре сыграет Янина Студилина, антагониста Педро Зуриту — Иван Стебунов. Постановка приурочена к 95-летию со дня первой публикации фантастического романа. Премьерная серия продолжится 28-29 октября, а также 2, 9, 11 и 26 ноября.",06:00 27.10.2023,369,"['Культура', 'Новости культуры', 'Театр', 'Театр Луны', 'Александр Беляев', 'Евгений Герасимов']",culture
1905532796,https://ria.ru/20231027/duris-1905532796.html,Певица Кристина Дурис умерла в 38 лет,Польская певица Кристина Дурис умерла в 38 лет от остановки сердца,"МОСКВА, 27 окт – РИА Новости. Польская джазовая певица Кристина Дурис умерла в 38 лет от остановки сердца, передает радио RMF. О смерти исполнительницы сообщил в соцсетях ее муж, музыкант Адам Загродский. По его словам, причиной смерти Дурис стала остановка сердца, которая привела к гипоксии мозга. На официальном сайте певицы сообщается, что непосредственной причиной смерти стала остановка сердца. Как указывает RMF, Дурис не стало 19 октября, при этом еще в середине месяца она давала концерты. ""Внезапная и преждевременная смерть талантливого исполнителя – огромное потрясение для всех"", - отмечает радиостанция. Дурис выступала на сцене с юного возраста, в семь лет она присоединилась к вокально-танцевальной группе. Помимо Польши, певица представляла свои композиции на международных фестивалях в Чехии, Словакии, Швеции, Дании и Индонезии.",01:57 27.10.2023,18799,"['Культура', 'В мире', 'Польша', 'Чехия', 'Словакия']",culture
1905642571,https://ria.ru/20231027/mkht-1905642571.html,"МХТ отметил юбилей премьерой ""9 ряд, 10, 11 место""","МХТ им. Чехова отметил 125-летие премьерой ""9 ряд, 10, 11 место""","МОСКВА, 27 окт - РИА Новости. Московский Художественный театр имени А.П. Чехова отметил 125-летний юбилей премьерой Дениса Азарова ""9 ряд, 10, 11 место"", в котором главные роли исполнили Наталья Тенякова и Станислав Любшин, передает корреспондент РИА Новости.  Специально для юбилейной постановки драматург Юлия Поспелова написала пьесу ""9 ряд, 10, 11 место"", которая повествует о любви.  ""Хочется, чтобы Художественный театр стал первым театром страны и по актерскому составу, и по именам режиссеров, и по драматургам, как классическим, так и современным. 125-летний юбилей — это ни в коем случае не подведение итогов. Это, наоборот, задумка и воплощение чего-то нового, как сегодняшний спектакль, который специально поставлен к юбилею театра"", — сказал журналистам художественный руководитель театра Константин Хабенский перед премьерой.  Он отметил, что ""новая постановка — для и про зрителей, для и про тех, кто служил или продолжает это делать, а также эта история для и про людей, потому что работники сцены, билетерши, зрители — это все люди. ""И мы постарались в этой истории рассказать о них, о людях, об их судьбах, об их переживаниях"", - подчеркнул Хабенский.  Михаил Пореченков рассказал, что в юбилейном спектакле исполнит роль одного из создателей Художественного театра - Владимира Немировича-Данченко, отметив, что авторы постановки ""помирили Станиславского и Немировича-Данченко"".  ""Мы мирим Немировича-Данченко и Станиславского. Даже уже после всего мы все равно их представляем вместе. Мы хотим, чтобы эти два человека, которые сделали нереальное для всего театра, были вместе. Это не документальная история. Мы говорим о любви, о теплоте, о том, что театр не должен заканчиваться. Мир может рушиться, а театр - нет. Конструкция театра связывается на очень тонких вещах: это и любовь к зрителю, и любовь к своему делу"", - поделился актер.  По словам Азарова, постановка на 99 процентов выдумана, потому что история Художественного театра всем известна, поэтому создатели рассказывают о зрителях, которые в него ходили все эти годы. ""У нас есть только одна сцена, которая документально связана. По большому счету, мы рассказываем о зрителях, которые ходили в этот театр. Через них мы старались показать, что происходило с театром все эти годы… Мы вместе с Юлей Поспеловой с нуля придумывали эту историю"", - рассказал режиссёр.  Ректор Школы-студии МХАТ Игорь Золотовицкий отметил, что Художественный театр существовал всегда. ""Во время революции, когда тут (недалеко от театра - Прим. ред.) стреляли, выходил Немирович-Данченко и говорил: ""Господа зрители, вы готовы смотреть спектакль? На улице стреляют"". И зрители говорили, что готовы. И во все времена Художественный театр говорил что-то такое, что уходила тревога, приходило какое-то душевное равновесие"", - сказал он.  В постановке отражена жизнь Художественного театра от первых лет до сегодняшнего дня. По сюжету, из года в год Он (Любшин) и Она (Тенякова) приходят на спектакль ""Три сестры"" и встречаются в 9 ряду партера. Действие из зрительного зала перемежается с эпизодами об основателях театра, артистах, а также работниках закулисья.  ""Сегодняшний Художественный театр находится в поисках тем... Делает хорошие, хулиганские сюрпризы для зрителя либо постановками, либо системой лояльности, либо историей благотворительности. И опять же, это Художественный театр, который, набравшись наглости, зарождает новые традиции: это и Премия Художественного театра, это и приглашение космонавтов в Художественный театр, которые сегодня поздравляли нас с юбилеем с орбиты"", - заключил худрук МХТ Чехова.  В юбилейном спектакле также исполнили роли Евгения Добровольская, Константин Хабенский и многие другие.  Московский Художественный театр был основан в 1898 году Константином Станиславским и Владимиром Немировичем-Данченко. В 1987 году он разделился на два театра – Московский Художественный академический театр имени Горького и Московский Художественный академический театр имени Чехова (позже - МХТ имени Чехова).",00:26 27.10.2023,275,"['Культура', 'Константин Станиславский', 'Владимир Немирович-Данченко', 'Константин Хабенский', 'юбилей', 'Новости культуры']",culture
1905459525,https://ria.ru/20231026/pesnya-1905459525.html,Последняя песня группы Beatles с вокалом Леннона выйдет 2 ноября 2023 года,Маккартни: последняя песня Beatles с вокалом Леннона выйдет 2 ноября 2023 года,"МОСКВА, 26 окт - РИА Новости. Один из основателей британской рок-группы Beatles сэр Пол Маккартни сообщил, что последняя песня ливерпульской четверки Now and Then с вокалом Джона Леннона будет выпущена 2 ноября.  «""Песня Now and Then будет выпущена по всему миру в четверг 2 ноября. ... Новый музыкальный клип на песню Now and Then будет представлен в пятницу 3 ноября"", - говорится в сообщении Маккартни на его официальном сайте.  Музыкант отметил, что Now and Then - последняя песня Beatles, которую написал и спел Джон Леннон. Над композицией продолжали работать Маккартни, Джордж Харрисон и Ринго Старр.  «""... теперь песня наконец закончена Полом и Ринго спустя более чем 40 лет"", - говорится в сообщении на сайте Маккартни.  Кроме того, 1 ноября выйдет видеоролик о создании песни с эксклюзивными кадрами и комментариями участников Beatles, сына Леннона Шона Оно-Леннона и режиссера Питера Джексона, который ранее снимал о группе документальный фильм The Beatles: Get Back.  Восьмого декабря 1980 года в спину Леннона выстрелили пять раз, в это время он вместе с женой Йоко Оно возвращался из студии звукозаписи Hit Factory в Нью-Йорке. Через 25 минут врачи констатировали смерть Леннона от потери крови. Убийца Марк Чепмен не пытался сбежать с места преступления, полиция застала его там же за чтением ""Над пропастью во ржи"" Джерома Сэлинджера. До спланированного убийства он несколько раз пытался покончить с собой и лечился от депрессии. Кроме того, Чепмен признался, что замышлял покушения на Элизабет Тейлор и Жаклин Кеннеди Онассис.",17:48 26.10.2023,865,"['Культура', 'Нью-Йорк (город)', 'Джон Леннон', 'The Beatles', 'Пол Маккартни', 'Джордж Харрисон']",culture
1905450023,https://ria.ru/20231026/vystavka-1905450023.html,"В Сочи открылась выставка, посвященная режиссеру Леониду Гайдаю","В Сочи открылась выставка ""Наши люди. Вселенная персонажей Леонида Гайдая""","СОЧИ, 26 окт – РИА Новости. Выставка ""Наши люди. Вселенная персонажей Леонида Гайдая"" открылась в сочинском Музее имени Островского, передает корреспондент РИА Новости.  Выставка, подготовленная Государственным центральным музеем кино в Москве, организована в рамках проекта к 100-летию со дня рождения режиссера.  «""Сегодня открытие выставки, вход свободный"", - сказала РИА Новости заведующая сектором экскурсий и массовых мероприятий Музея Островского Елена Самарина  В залах представлены раскадровки к фильмам, предметы для операторской работы, элементы костюмов главных героев советских картин, есть и артефакты: среди подлинников - режиссерский сценарий фильма ""Бриллиантовая рука"", перламутровые пуговицы халата, который искала актриса Светлана Светличная, исполняющая роль роковой красавицы. Экспозиция дополнена современными контентом и интерактивными панелями для удобства посетителей.  Выставка открыта до 17 ноября.",17:13 26.10.2023,851,"['Культура', 'Сочи', 'Москва', 'Леонид Гайдай', 'Светлана Светличная']",culture
1905371427,https://ria.ru/20231026/akrobaty-1905371427.html,Акробаты Большого Московского цирка получили золото на фестивале в Китае ,"Акробаты Большого Московского цирка получили золото на фестивале ""Уцяо"" в Китае","МОСКВА, 26 окт — РИА Новости. Акробаты Большого Московского цирка под руководством заслуженного артиста России Анатолия Рубана получили золото на 19-ом Китайском международном фестивале ""Уцяо"", сообщили РИА Новости в пресс-службе БМЦ.  Артисты выступали с номером ""Акробаты на подкидных досках"", они удивили жюри и зрителей эффектными трюками, в том числе на ходулях. Китайский международный цирковой фестиваль ""Уцяо"" стартовал 20 октября в городе Шицзячжуан провинции Хэбэй на севере КНР.  Мероприятие основано в 1987 году и считается крупнейшим международным соревнованием циркового искусства. Фестиваль проводится раз в два года. ""Акробаты на подкидных досках"" Большого Московского цирка многократно становились обладателями золотых наград на различных международных фестивалях. В этом году Росгосцирк возобновил после пандемии COVID-19 гастроли в Китае.",13:54 26.10.2023,408,"['Культура', 'Китай', 'Россия', 'Шицзячжуан', 'Росгосцирк', 'Культура', 'Большой Московский Государственный цирк', 'Новости культуры']",culture
1905325734,https://ria.ru/20231026/bashkiriya-1905325734.html,В башкирском парламенте возник спор по поводу улицы имени Нуреева в Уфе,В парламенте Башкирии возник спор по поводу улицы имени Рудольфа Нуреева в Уфе,"УФА, 26 окт – РИА Новости. В парламенте Башкирии возник спор по поводу улицы в Уфе, названной именем всемирно известного балетмейстера Рудольфа Нуреева.  Ранее региональное отделение КПРФ на своем сайте опубликовало письмо под подписью своего руководителя Юнира Кутлугужина, в котором говорится, что ""чиновники региона продвигают пропаганду ЛГБТ, поскольку именем известного балетмейстера Рудольфа Нуреева названа улица в Уфе, музей и балетная труппа в театре, ежегодно на средства бюджета организуется в его честь Международный фестиваль, также имя Нуреева носит уфимский хореографический колледж"".  В пресс-службе госсобрания-курултая Башкирии рассказали, что в четверг на втором пленарном заседании республиканского парламента фракция КПРФ попыталась внести в повестку заявление о защите традиционных ценностей, в котором дается отрицательная оценка личности уроженца республики Рудольфе Нурееве.  ""Неужели в трудный для родины час, когда представители других наших фракций ежедневно формируют гуманитарные конвои для передовой, сами принимают участие в спецоперации, фракция КПРФ не придумала ничего лучше, как полить грязью выдающегося человека, неотъемлемую часть не только республиканской, не только всероссийской, но и мировой культуры, человека, которым мы все гордимся. Я очень надеюсь, что то письмо, которое поступило мне за подписью руководителя фракции Юнира Кутлугужина, все-таки отражает его личное мнение, а не мнение всей фракции"", - цитирует пресс-служба спикера госсобрания Константина Толкачева.  Председатель парламента региона отметил, что борьба за нравственные ценности ведется сейчас в зоне спецоперации.  ""Военкоматы открыты. Набор добровольцев постоянный. Кто хочет сказать свое слово, у того есть такая возможность. А Нуреева ""пинать"" много геройства не нужно. Предлагаю рассмотреть данный вопрос на заседании фракции КПРФ, а поведение руководителя фракции – на комиссии по этике"", - добавил он.  По данным пресс-службы, представитель КПРФ, заместитель председателя парламента республики Вадим Старов назвал данную ситуацию недоразумением и заявил, что во фракции КПРФ данный вопрос не был согласован.",11:15 26.10.2023,1309,"['Культура', 'Уфа', 'Рудольф Нуреев', 'Константин Толкачев', 'КПРФ']",culture
1905108725,https://ria.ru/20231026/mkht-1905108725.html,Гопкинс! И все подпрыгнули. Как шутили великие артисты МХТ,,"МОСКВА, 26 окт — РИА Новости, Павел Сурков. В октябре 1898-го в Москве появился новый театр. Сегодня МХТ имени А. П. Чехова празднует 125-летний юбилей. Веселые истории из жизни мхатовцев, шутки и розыгрыши великих актеров — в материале РИА Новости. Когда-то два основателя МХАТа были друзьями не разлей вода и, сидя в ""Славянском базаре"", придумывали новый театр. Но постепенно взгляды Немировича-Данченко и Станиславского на искусство разошлись, и мэтры даже не общались. Актеры долго думали, как примирить их. Решили сделать новую постановку ""Царя Федора Иоанновича"", и в финале, когда вся труппа выстроится на сцене под овации зрителей, из одной кулисы выйдет Станиславский, а из другой — Немирович-Данченко. Они встретятся в центре и пожмут друг другу руки. Сценарий изложили обоим, и те согласились — в конце концов долгое противостояние надоело всем. И вот настает торжественный миг: актеры стоят на сцене, мэтры появляются из-за кулис… Вот только высокий и длинноногий Станиславский первым дошел до середины сцены и стал ждать Немировича-Данченко. Тот ускорился, но случайно зацепился за ковер — и рухнул прямо к ногам Станиславского. Константин Сергеевич картинно развел руками и проговорил: ""Ну, Владимир Иванович, зачем же уж так-то!"" После этого два основателя МХАТа уже не разговаривали никогда. У ""стариков"" МХАТа была одна игра: если к тебе подошел партнер и тихо сказал на ухо ""Гопкинс!"", ты немедленно должен подпрыгнуть. Это строго соблюдали. Порой заветное заклинание произносили в кульминационный момент на сцене. Приходилось прыгать, иначе — большой денежный штраф. Однажды МХАТ пригласили на прием к министру культуры. Пришли Яншин, Массальский, Грибов, Белокуров и известный шутник Борис Ливанов. И вот, стоя перед Екатериной Фурцевой, когда она говорила что-то важное, Ливанов, повернувшись вполоборота к товарищам, произнес театральным шепотом: — Гопкинс! И все подпрыгнули. Сталин очень любил пьесу ""Дни Турбиных"". Да и вообще часто ходил во МХАТ. Но героями произведения Булгакова были белогвардейцы, и Станиславскому намекнули, что неплохо бы убрать спектакль из репертуара. Мэтр так и поступил.  Вскоре в театр снова пришел Сталин. Станиславского вызвали к нему в ложу: вождь улыбнулся и задал один-единственный вопрос: — Константин Сергеевич, а почему нет пьесы товарища Булгакова ""Дни Турбиных?"" Станиславский, который был не только великим режиссером, но и замечательным театральным политиком, быстро нашелся. Он картинно пожал плечами и развел руками: — Не знаю, товарищ Сталин! Говорят, что они (и он показал пальцем наверх) не разрешают… Сталин расхохотался: — Ничего! ""Они"" — разрешат! И ""Дни Турбиных"" вернулись на сцену. Евгений Евстигнеев признавался, что не очень ладил в школе с литературой и многое из программы проскочило мимо него. Однажды Олег Ефремов на собрании труппы объявил о творческих планах: — Будем ставить ""Горе от ума""! Ни разу не подходили к Грибоедову — вот и пора! И ты (он показал на Евстигнеева) будешь Фамусовым! Иди учи роль! На следующее утро в квартире Ефремова раздался звонок. Это был Евгений Александрович. Он недоумевающе произнес:  — Олег, я по поводу этой пьесы… Начал я ее читать… Ты что, с ума сошел ее ставить? Она же в стихах! Олегу Табакову казалось несправедливым: в Камергерском переулке Чехову памятник есть, а основателям театра — нет. Вхожий в кабинеты высокого руководства Москвы Табаков добился желаемого. С тех пор после каждого спектакля, где ему, естественно, дарили охапки цветов, он обязательно большую часть букетов клал к этому памятнику. ""Константину Сергеевичу и Владимиру Ивановичу в благодарность"", — говорил Олег Павлович.Там и сейчас всегда живые цветы.",08:00 26.10.2023,5263,"['Культура', 'Борис Ливанов', 'Табаков', 'Театр']",culture
